Like Count,Post Date,Comment Count,Hashtags,content
6644,2023-08-07 12:53:03,38,[],"從昨天晚上開始
瑞典這裡就發布了暴風雨警報
果然從晚上開始就一直下雨打雷
打雷的程度真的蠻可怕的
晚上閉上眼睛睡覺都還是可以被窗外的閃電亮醒⚡️

在首都南邊的某個城市
一小時打了一千多次雷
非常驚人

這讓我想到台灣的颱風
小時候我非常喜歡颱風天
那時候的颱風天會停電
我們全家人會點蠟燭一起玩撲克牌
外面雷電交加、颳風下雨
但是家裡卻歡笑聲連連
那是我為數不多的家庭快樂時光

後來爸媽就離婚了
颱風來也不會再停電了"
17336,2023-08-05 14:39:54,136,[],"前幾天 @jonas.tjd 和他姐姐的對話
J：「我昨天去跑步的時候，覺得自己狀態不錯，就一時興起，跑了半馬（21公里），結果今天膝蓋好痛！」

J姐：「Jonas，你現在在瑞典了，凡事lagom就好。」

Lagom 如果翻成中文，應該可以說是「剛剛好」，凡事剛剛好就好。

有時候他們倒咖啡也會說「lagom」，剛剛好的滿度。

這不禁讓我思考，這種「剛剛好」的生活哲學，是不是只適合瑞典這種國家呢？

在亞洲，如果我什麼都只做到剛剛好（大概是7、8分的努力），可能就是個很平庸的人吧。

因為亞洲人口多，競爭激烈，努力沒有剛剛好的，永遠都是在推崇誰誰誰有多努力，越努力越好。

我從小學到的觀念就是要特別努力，努力唸書、努力出人頭地、努力找份好工作。

但J的父母並不期望孩子出人頭地，他們覺得剛剛好就好，可以住普通的房子，開著普通的車，有份普通的工作，開心健康就好。

我覺得這也是瑞典的社會福利好所致，不需要特別努力就能有份工作，不需要努力賺錢也能買房、養小孩（學費政府出）。退休後的醫療費也是政府出，不用擔心養老的問題。

所以在瑞典放眼所及之處，大家都過著差不多的生活，沒有誰的房子特別漂亮、車子特別貴，大家穿的衣服都差不多（但也許是因為我不在瑞典富豪圈裡才會這麼覺得）。

沒有覺得哪一種生活方式才是對的，只是對於這兩種不同的生活態度有感而發。"
2571,2023-08-04 12:56:48,34,"['維他命ｃ淨亮精華', '亮亮瓶', '早c晚a', 'innisfreetaiwan']","早C晚A這個保養方法已經紅蠻久了
但我一直遲遲不敢嘗試
因為看到太多人用了以後皮膚反而爛掉
因為太刺激了
我這個敏感肌一直不敢跟風這個潮流
只敢從濃度低的A醇和維他命C開始用起

INNISFREE家的A醇算是我用過最溫和的A醇
沒有脫皮，也不會刺痛
對於改善粉刺蠻有感的
用了好一陣子以後他們也新出了維他命C淨亮精華✨亮亮瓶✨

這瓶亮亮瓶精華也很溫和
有通過不致粉刺的測試
我使用的期間也完全沒有皮膚刺激的問題
成分主要有兩大類
維他命C金球膠囊+綠茶酵素

綠茶酵素可以溫和地代謝老廢角質
並具有亮白效果

維他命C金球膠囊裡除了有維他命C以外
還有菸鹼醯胺、穀胱甘肽、阿魏酸、濟州漢拏山柑橘果皮萃取物⋯⋯等美白成份

這瓶的優點就是用起來很溫和、不刺激、
用了以後臉有變比較亮

但我很老實說
因為它是使用屬於相對溫和的配方
所以美白成份的濃度比較低
（濃度高容易脫皮刺痛）
所以看到效果的時間會拉長
不是那種X天見效的快速性產品
乖乖使用2-4週就會感受到效果
所以這系列產品更適合給敏感肌加入日常保養喔～

🧡寵粉時間🧡
看到這則貼文的你們有福了！
8/6 以前到我的限動點連結填單
前50名就會得到 @innisfreetaiwan 早C晚A體驗組！

#維他命Ｃ淨亮精華 #亮亮瓶 #早C晚A #innisfreetaiwan"
4164,2023-08-03 13:00:32,33,"['orbis', '雙重酵素潔顏粉', '極緻抗陽防曬水凝乳', '透妍潤色隔離霜']","讓我願意掏錢買的牌子就是它！
大家應該都覺得我這種美妝掛的油土伯應該收公關品收到手軟
根本不需要自己花錢買美妝保養品吧？
但其實我固定愛用的就那些
用完了自己還是會花錢買

像ORBIS我已經回購幾百次了吧
從學生時代就很愛用
因為他家的產品都幾百塊而已
買了也不心痛
只能說我是他們家超過10年的鐵粉！
這次要推薦三樣今年夏天ORBIS的保養好物

像我這種容易長痘痘粉刺的人就超適合
而且敏感肌也可以安心使用

像這瓶✨ORBIS雙重酵素潔顏粉✨
就是每到夏天要拿出來用的產品 
泡泡超～級～綿密
洗起來非常療癒
把夏天容易堆積髒污的毛孔洗得很乾淨
溫和去除老廢角質 任何膚質都適用

還有這瓶便宜又好用的臉部防曬！
✨ORBIS 透妍潤色隔離霜-極清爽型 ✨
這瓶我也是自己掏錢買
沒想到出了極清爽型😲
一般款的已經夠好用了
極清爽型的又更上一層樓

100%無油的物理性防曬
敏感肌和痘痘肌都可以使用
日常適用的防曬係數 SPF34  PA+++
超！控！油！
很適合台灣悶熱的夏天
還有剛剛好的潤色效果
平常趕時間外出 單擦就能快速出門
價格也很可愛
這瓶真的不買不行！
沒有缺點！

最後還有夏天必備的高係數防曬
✨ORBIS 極緻抗陽防曬水凝乳✨
SPF50+ PA++++
防曬係數很高
但非常清爽
擦起來水水的舒服不黏膩
無酒精無香料
還有通過防水抗汗的測試
擦上後還能在肌膚上形成一層防禦膜不會輕易脫落
非常適合最近台灣炎熱的夏天使用
而且一般外出大約6-8小時都可以維持
對於它的舒適度，我給很高分
完全不會咬手或泛白
裡面還添加了很多保養精華
除了能夠強化肌膚的防禦力
同時還能水潤保濕
臉和身體都能擦
很大條很划算🥰

現在官網新客折$100 買這三款還有專屬贈品送一堆東西
（而且價格都好甜）
可以去我的限動看詳情哦

@orbis_tw 
#ORBIS #雙重酵素潔顏粉 #極緻抗陽防曬水凝乳 #透妍潤色隔離霜"
23129,2023-08-03 03:51:43,148,[],"今天是我第一次自己做肉桂捲😝
以前J媽或J嬤會跟我一起做
但這次我説想自己做做看
結果光是揉麵團就揉了30分鐘⋯
我問J媽到底要揉多久才好？
（崩潰
她說她平常10分鐘就揉好了🤷🏻‍♀️

看到我有點沮喪
J媽安慰我說：
「我做這麼快是因為我只把這個當作一個待辦事項，所以想趕快做完。但是你是在享受這件事，所以不一樣。」

聽完覺得J媽的情商真的好高哦！
難怪J也這麼會講話

總之是「鐵手」但很滿足的一天🥰"
4180,2023-08-01 12:59:45,42,"['diorbeauty', 'diorforever', 'diorrougeblush', '迪奧超完美氣墊粉餅']","迪奧全新超完美氣墊粉餅的殼真的好好看🥹
有刺繡藤格紋和漆皮藤格紋可以選
我喜歡刺繡的 
根本精品級別的精緻！
而且還有兩種不同的粉蕊可以選
迪奧超完美水潤光氣墊粉蕊
迪奧超完美柔霧光氣墊粉蕊

水潤光款的遮瑕力大約八成
上完妝很有天生好皮膚的感覺
非常貼膚，零妝感！
我是混合偏乾肌，這款我金尬意👍🏻

柔霧光款的妝效是霧面的
遮瑕力較強，約8.5成
控油效果強
我覺得這款比較適合油肌人使用😉

而且兩款粉蕊還有各自專屬的氣墊粉撲
水潤光粉撲比較有空氣感
可以拍出比較水潤的光澤
柔霧光粉撲比較柔滑一些
用它上妝可以加強遮瑕力

還有迪奧美美的超完美亮妍腮紅
這次腮紅的調色好強
每個顏色擦在臉上都好好看

我示範了100杏仁烤奶
這個顏色大面積擦在眼下、蘋果肌和鼻子
可以製造出像Ig濾鏡一樣的可愛腮紅
而且這色是霧面的 
不會顯毛孔👍🏻

959肉桂茶棕我也很推
這色白肌、黃肌、健康肌都適合
刷一大片在眼下可以製造出滿滿氛圍感✨

219玫瑰蒙田
這是個可愛又氣質的粉紅色
百搭又實用

212鑽石柔粉
這個顏色有點像櫻花粉
但是又加上了大量的亮片
擦在臉上除了有可愛的粉色以外
還有滿滿亮片很吸睛
喜歡高調亮片的人會喜歡這款哦

@DiorBeauty #DiorBeauty #DiorForever #DiorRougeBlush #迪奧超完美氣墊粉餅"
7338,2023-07-31 13:47:58,31,['頭皮淨瑕系列'],"這次回瑞典，J的阿嬤看到我說：
「Charlie，你的頭髮好美啊！好想要跟你交換！」
當下聽到有點驚訝，但也蠻暗爽的，
沒想到J嬤覺得我的髮質很好啊🤣

我平常除了洗頭+潤髮以外
還比別人多了兩個步驟
1.頭皮去角質
2.頭皮精華

去角質不用天天去
每週1-2次就好
只要把洗髮產品換成去角質產品
洗頭前使用
夏天可以選擇✨AVEDA 蘊活淨瑕潔膚凝膠✨	
我都是晚上洗頭用
用了以後頭皮真的比較乾淨
而且不容易有油頭臭味
臺灣這種悶熱的夏天很需要！
髮根乾淨後，頭髮也比較不會扁塌！

再來是我很愛的頭皮精華
✨AVEDA蘊活淨瑕頭皮調理液✨
夏天用起來真的超！爽！
這個涼感可以讓你上天堂
出門前噴
減少頭皮出油和油頭味
也可以在出油後、運動後、騎完機車拿起安全帽後噴
讓頭髮的油感和異味消失

但除了以上場合
我自己還會在晚上洗完頭以後噴
因為這個涼感真的太令人上癮！

睡前享受整頭涼涼的感覺
像是有人在幫你做頭皮spa
然後就這樣睡著
超紓壓😌

炎熱的夏天非常需要這瓶！

可以到AVEDA免費體驗這種舒服的涼感
@avedataiwan  #頭皮淨瑕系列"
8478,2023-07-29 12:04:58,36,[],"這幾天我和 @jonas.tjd 一直狂吃垃圾食物
前天去吃了Max（瑞典版的麥當勞）
昨天我吃了泡麵，J吃了pizza 
晚上我還吃了糖果和洋芋片

後來我們覺得很罪惡
決定一起出門散步消耗一下熱量
結果走啊走竟然走到一台賣漢堡的行動車前
兩個人又點了kebab來吃🤣

我們坐在草地上吃的時候，J說：
「這不是一趟健康之旅嗎？？怎麼變成垃圾食物之旅？」

我：「散步可能消耗不到200卡，我們吃的這些應該超過1000卡😂」

我怕我們九月回台灣的時候會變成小胖子🤣🤣🤣"
13188,2023-07-28 12:44:22,69,"['mila', 'howijetset', '遨遊世界']","夏天的斯德哥爾摩真的很舒服
20度左右的天氣
搭上大太陽
這就是我的Jet Set 幸福日🥰

洋裝、包包 @michaelkors 

#mila #HowIJetSet#遨遊世界"
-1,2023-07-27 12:51:21,17,"['極光精華', '速淡斑秒提亮', '白得更淨更透光', '不黏膩超保濕']","之前因為常戴口罩
所以長了好多痘痘
痘痘雖然消了
但留下好多痘疤🥲
終於找到一個淡斑效果超快的精華液
就是蘭蔻的超極光淨亮淡斑激萃

我用一個禮拜左右
就發現我平常用的粉底液竟然比我膚色深❗️
換句話說就是變白了
真的太驚喜
沒想到美白效果這麼快！

極光精華擁有首創「激光淨亮煥膚科技」
10%二代果酸PHA
可以幫助肌膚代謝老廢角質，減少粉刺痘痘生成
二代果酸比較溫和，我用起來沒有刺激或過敏的問題

5%菸鹼醯胺
可以淡化斑點、抑制黑色素
全面提升肌膚的透亮白皙

2%山毛櫸芽萃取
穩定肌膚、改善膚色暗沉

這瓶精華的質地很神奇
像水一樣流動性很強
保濕力很高
而且擦起來又不黏
我是第一次擦到這種質地
非常舒服而且保濕
即便是悶熱的夏天使用也完全不會負擔

現在到我限動點擊連結填單即可靠櫃兌換極光雙星體驗組
想要美白淡斑的人一定要去領
效果很顯著！
美白很有感✨
搭配極光水一起更是亮上加亮！

#極光精華 #速淡斑秒提亮 #白得更淨更透光 #不黏膩超保濕"
6990,2023-07-25 12:35:00,42,[],"今天騎著J媽輪胎沒風的腳踏車趴趴走
J的家剛好在一個小山丘上
所以要回他家要騎上超陡且超長的斜坡

J：「小時候我每天都要騎這個大斜坡回家」

我：「真的太慘了，我騎一次就不行了（其實都用走的）」

J：「要感謝這個斜坡，才讓我的童年能那麼瘦。我一搬離這裡以後，就變胖了😂」

（結果照片沒拍到斜坡）"
10829,2023-07-23 13:12:48,17,[],"如果想來瑞典玩的話
很推薦我打卡的這個小鎮
就在湖邊
風景很美
到處都是可愛的小木屋
很像走在童話故事裡

建議要開車比較方便"
11801,2023-07-22 12:25:43,54,[],"跟J在他家附近散步
結果遇到去年騎的小馬
好可愛😍
看起來他好像還記得我耶
必須要買幾根紅蘿蔔去餵他😋🥕"
6742,2023-07-21 13:08:58,66,"['asusmarshmallowkeyboard', 'asus', 'keyboard']","我以前還沒當美妝YouTuber時
曾經在辦公室工作過一段時間
只能說我真的很不適合辦公室生活
因為有些很喜歡搞小圈圈的同事
躲也躲不掉🤷🏻‍♀️
再來就是有些喜歡假裝自己工作很認真的同事
他們的共通點就是打字超大聲
好像要把鍵盤打爆一樣
整個辦公室都聽得到他打字超快、超大力、正在超賣力地工作
但我真的不想聽到這個壓力滿滿的打字噪音好嗎🤷🏻‍♀️

所以聽到這種打字超大聲的同事
我都會特別提醒自己打字不要去吵到別人
以前辦公室的鍵盤都是那種黑色最普通的
要打字小聲的確有點費力

但現在ASUS有出打字很小聲的鍵盤
ASUS Marshmallow 無線鍵盤 💕
顏色是超可愛的莫蘭迪色
有兩色可選
燕麥奶 抹茶綠
兩色本人都超可愛！
打字的手感很好
打起來很爽但聲音又很小聲😏

而且鍵盤還有腳架
可以調整到舒服的角度
不管是windows或iOS 系統都適用
（iPad 也能用）
超級適合在辦公室工作的人

還有同色系的ASUS Marshmallow 無線滑鼠
可替換背蓋
還有可以自由收放的織帶

看到這樣可愛的顏色配在一起
工作的心情也好多了
（厭世情緒減10分）

這次有優惠券代碼
輸入「ASUSXCHARLENE」可以折100

折扣碼使用期間: 7/21~8/21
折扣碼使用限制: 僅適用於一般配送
更多購買資訊可至ASUS官方商城查詢

@asus_taiwan 
#ASUSMarshmallowKeyboard #ASUS #Keyboard！"
20705,2023-07-19 12:24:12,73,[],"在瑞典餐廳點了這杯酒
結果被店員要求出示身分證
因為她懷疑我未滿18歲
我充滿笑容地遞給店員我的護照
阿姨已經30幾歲了哦🤣🤣🤣

@jonas.tjd"
11580,2023-07-18 13:20:01,47,[],"每次來瑞典都帶錯衣服
帶了一堆露肚子的小可愛
結果天氣18度左右
肚子好冷😂"
11493,2023-07-16 13:55:19,64,[],"這次去日本出差根本網美互助會
沒有攝影師
照片都互相拍
這個是 @wufeili 用手機幫我拍的
是不是可以打💯分？
🥰"
5328,2023-07-13 13:00:03,39,"['elixir怡麗絲爾', '怡麗絲爾40週年']","Hello Tokyo💗
@xxzyxxzy 拍的照片，好會拍，把我拍的好美🤣🤣🤣
（顯示已喝醉）

 @elixirtw @elixir_official_shiseido
#ELIXIR怡麗絲爾 #怡麗絲爾40週年"
2688,2023-07-12 04:00:00,50,[],今天走美式復古風😛
3732,2023-07-10 13:20:28,40,"['輕隱毛孔柔焦蜜粉餅', '極嫩護唇膏', '蟲草持妝乳', '夏遊神妝備', '輕隱毛孔柔焦蜜粉餅', '隱毛孔蜜粉餅', '水楊酸蜜粉餅', 'bobbibrowntaiwan']","某天要出門前
慌慌張張快來不及化妝
就隨手抓了Bobbi Brown最新 #輕隱毛孔柔焦蜜粉餅
全臉隨便塗一塗
結果嚇到我
這不是蜜粉餅嗎？
怎麼遮瑕、隱形毛孔的能力這麼強啦
根本應該說它是粉餅了吧！
真的可以一分鐘內上完底妝耶！

是Bobbi Brown第一款添加水楊酸的蜜粉餅
尤其是夏天這麼熱用這個很乾爽很控油
粉質非常細膩 
可以很完美長時間的控油持妝
帶出門補妝也好方便
只要擦個防曬加上這個輕隱毛孔柔焦蜜粉餅就能出門了
根本夏天必備的底妝神器

影片我就是拍完蜜粉餅後
塗上我最愛的 #極嫩護唇膏 就可以美美出門

7月全新上市 輕隱毛孔柔焦蜜粉餅
全通路同享買蜜粉餅+任一底妝
送 #蟲草持妝乳 20ml

#夏遊神妝備
#輕隱毛孔柔焦蜜粉餅
#隱毛孔蜜粉餅
#水楊酸蜜粉餅
#bobbibrowntaiwan"
13771,2023-07-09 12:40:14,56,[],"陪朋友去逛畫廊
她在考慮買這幅畫
我看到標價19500，說：
「不貴啊，為何不買？」
友：「是美金。」
我：「不好意思打擾了🤣🤣🤣」

韓國畫家權純益的作品
「隙－積・研」系列
在白石畫廊"
8392,2023-07-08 04:03:33,13,[],"@wufeili 找我們去她家玩
從下午一點聊到晚上九點
真的很需要這樣的時光啊
有朋友的陪伴
人生更幸福了💗"
4166,2023-07-06 12:49:55,51,"['immemetw', 'no1開架韓系彩妝', '我愛神力氣墊粉餅', '輕盈霧感磨皮肌', '持久不暗沉', '氣墊', '底妝', '我愛超磁妝定妝噴霧', '專櫃級細緻噴霧', '長效控油定妝', '定妝噴霧']","告訴你們一個小撇步
讓氣墊拍起來清透貼妝不厚重
就是要先在蓋子上壓一壓
再拍到臉上
少量的上粉底
粉底才會又清透又貼✨
用這個方法也比較不容易脫妝
不然臉上粉太多太厚也很容易卡粉土石流

今天用I’M MEME我愛神力氣墊粉餅(特霧) SPF50+PA++++
非常非常非常控油！持妝到我嚇歪！
現在特價單件85折、2件77折
上妝6小時後真的跟剛上妝沒什麼差別
而且完全不用擦蜜粉
妝容就已經是霧面的了
非常清爽不黏膩
我是混合偏乾肌
這個我覺得油肌混合偏乾肌都能用
真的太控油了！
連我朋友看到都嚇到
而且他雖然控油但不會太乾到龜裂
真的超強
而且還不沾口罩哦❗️

後續可以用I’M MEME我愛超磁妝定妝噴霧 
讓他的定妝效果更加倍

#IMMEMETW #No1開架韓系彩妝 #我愛神力氣墊粉餅 #輕盈霧感磨皮肌 #持久不暗沉 #氣墊 #底妝 #我愛超磁妝定妝噴霧 #專櫃級細緻噴霧 #長效控油定妝 #定妝噴霧"
11329,2023-07-05 14:14:22,99,[],"最近最開心的事就是終於變瘦了！
看到努力有了成果真的好感動😭
這次變瘦的方法跟我以前用的不太一樣
以前都是激烈不吃澱粉瘦很快
但也很快復胖
這次是慢慢變瘦的
一個月大概瘦2-3公斤
我沒有特別量體脂
但褲子的確有變鬆😂
以下提供我的方法

1. 每週重訓一次，重訓一小時後，有氧30分。
（是的你沒看錯，我一週只運動一次🤣）

2. 每天一定會攝取足量蛋白質。
自己的體重x1.2就是每天至少要吃的蛋白質克數。
吃蛋白質可以增加身體燃燒的熱量，而且也不容易餓，比較不會吃完還想亂吃零食。

3. 控制每天吃的熱量在基礎代謝附近。
我會大概算一下吃進肚子的食物熱量，絕對不會高於基礎代謝太高。有時候嘴饞還是會吃小零食，但都是熱量低的零食。比如有次半夜我很想吃雞排鹹酥雞，但查了一下熱量，500-600卡，要跑步2-3小時才能消耗，我就不想吃了。

4. 一週還是可以放縱自己吃2-3餐熱量高的食物或是甜點。吃得太飽以後我會去散步。我喜歡散步，因為這是最輕鬆的變瘦方法，走個15-30分鐘就能燃燒一點熱量。可以邊走邊聽音樂、聽podcast（我喜歡變走邊和J講幹話），時間一下就過了。

5. 我還是會吃澱粉，地瓜或飯都會吃，儘量吃健康的原型食物，最喜歡吃能量小姐的便當，算是健康便當裡很好吃的了。

以上是我的經驗，不一定是正確的，只是適合我，而且我覺得很舒服不會太痛苦。以前嘗試的方法太極端、太嚴格，根本無法堅持。這個方法很容易，不會餓肚子，主要就是控制吃進去的食物和熱量而已。就算有時候吃太多了趕快去散步一下燃燒熱量就好。

希望大家都一起健健康康的☀️"
2370,2023-07-04 12:59:16,42,"['uka', '我的夏日髮肌淨化美學', '頭皮檢測']","雖然不是天生的大美女
但還是有很多方法成為氛圍感美人
除了臉以外
頭髮是關鍵！
你看那些大美女
哪個不是頭髮又多又蓬鬆？
有哪個美女油頭一條一條、頭髮扁塌、還有頭臭味的嗎？
沒有🙅🏻‍♀️

自從我發現這個關鍵後就很認真保養我的頭髮
畢竟髮質好至少還可以當個背影殺手😆
我保養的頭髮的方法有三步驟
	1.	偶爾去角質
	2.	挑對洗髮用品
	3.	使用頭皮精華

最近用好一陣子的是日本討論度很高的uka 這個牌子
他們家最紅的是舒活頭皮按摩刷
我之前買來用發現太好用了馬上拍影片推薦
這個刷子非常好用又很實用！
洗頭的時候可以用
滴上頭皮精華的時候也可以用
或是晚上睡前想放鬆也可以拿來按摩頭皮
非常舒服
按完以後超好睡💤
我幾乎天天都會用
除了有不同軟硬度可以挑選
10/10還進了日本的城市限定色
中硬度的澀谷黃&神戶藍（限量販售中）

每周一次深層頭皮淨化
我搭配uka的uka頭皮護理淨化液
甦醒洗髮露+頭皮賦活精露一起使用
如果頭皮比較敏感的時候，會替換成淨屑止癢洗髮露
uka洗髮露獨特的精油香氣，味道很好聞
像是高級spa的味道（有森林的感覺）
頭皮精露號稱頭皮的小棕瓶，用了以後可以讓頭皮更加健康

用完一系列產品發現最大的改善是頭髮變得非常蓬鬆
夏天不會有扁塌油膩感

現在10/10有免費頭皮檢測的活動，大家可以去線上預約體驗
檢測完才知道什麼樣的產品更適合自己哦
即日起到 7/31，完成檢測還可領取髮肌淨化體驗禮！

@1010hope @1010apothecary #uka #我的夏日髮肌淨化美學 #頭皮檢測"
6709,2023-07-01 13:05:14,131,[],"好後悔買這件衣服
看起來好像懷孕🫠"
8635,2023-06-29 12:57:55,200,"['飛我莫屬限量眼彩盤暮玫瑰', '飛我莫屬限量眼彩盤野麥金', '飛激濃瞬翹防水睫毛膏濃縮咖', '唇迷心竅絲絨唇霧', '甜酷女孩飛我莫屬']","酷 vs 甜，你們喜歡哪一種？ 
我個人很愛第一個妝容 
那個眼影真的太美了😍 
雖然我已經有7749盤眼影 
但1028飛我莫屬限量眼影盤野麥金 
真的太值得收！ 
完全不輸我手邊的專櫃眼影 
CP值太高了 
一盤9色才520元😱 
包裝美、有附鏡子 
粉質很好暈染，顏色很美也很消腫不會卡色 
他不是了無新意的大地色 
這個大地色真的像名字一樣 
如同在風中搖曳的金色小麥 
是溫暖又溫柔的顏色 
我愛死了！ 
 
而且這個命名讓我想到小王子裡說的 
「金色的麥穗，會讓我想起你。 
讓我愛上風吹過麥田的聲音。」 
 
另一個顏色是甜妹粉色——暮玫瑰 
霧面擦起來淡淡的比較偏冷淡感 
但金屬亮片色非常顯色 
疊加上去可以讓眼妝很突出

這兩盤眼影可以打造出時髦霧面妝感 
也可以畫出bling bling的眼妝 
而且是限量的 
 
我最近要搬家斷捨離 
丟了好幾盤專櫃眼影盤 
但是留下這盤！ 
足以證明我對它的愛 
 
睫毛是我長年愛用的飛激濃睫毛膏！ 
之前有分享過很多次 
這次出了新色濃縮咖
是內斂的深咖啡色 
給人溫柔又深邃的眼神 
反正我只要不知道用哪一隻 
手都會不自主地去拿這一隻 
無腦刷就很濃很翹又持久整天 
細細的刷頭 不會蟑螂腳也不會暈 
 
最後嘴上擦的1028唇迷心竅絲絨唇霧也很不錯 
質地輕盈顏色也飽和重點很顯白 
擦起來蠻舒服的不會乾 
霧面唇搭配整體妝容看起來就是有高級感 
但我最愛的還是眼影盤😍 
 
Ps. 野麥金色屈臣氏獨家販售 
 
#飛我莫屬限量眼彩盤暮玫瑰 #飛我莫屬限量眼彩盤野麥金 #飛激濃瞬翹防水睫毛膏濃縮咖 #唇迷心竅絲絨唇霧 #甜酷女孩飛我莫屬"
6213,2023-06-28 12:30:18,37,[],"今天穿這樣
被說是「柑仔公主」
聽起來家裡有好幾甲農地哦🤣"
4043,2023-06-27 13:53:53,56,"['修片美顏配方', '自動校色補光', '無極限持妝輕蜜粉', '史上最細磨皮蜜粉', '無極限超時輕粉底', '亞洲底妝專家', '植村秀']","不愧是我最愛的偶像王一博代言的牌子😍
他們家的底妝系列每個都好用到炸耶！
從妝前乳、粉底液、蜜粉到定妝噴霧
每個都值得被花式歐漏一百遍！

夏天想要不脫妝，植村秀的底妝三步驟絕對要用起來
打造像上過濾鏡般的美肌

第一個！挑對妝前乳
他們家的無極限保濕妝前乳超讚
我平常都會用
非常方便！
防曬係數很高SPF 50/PA++++
還有潤色效果
紫色可以提亮膚色但又不會變得跟鬼一樣白
重點是上臉很舒服
不會厚重黏膩
所以平常不化妝也就習慣擦它💜

再來是粉底液
無極限超時輕粉底我也有在愛用粉底影片裡介紹過
是我難得愛用的霧面底妝
因為它不會太乾
混合偏乾肌夏天用很可以
而且它非常非常薄
不會有面具厚重感
遮瑕力大概八成左右
又非常持妝
就算出油後妝感也是好看的光澤感

最後就是定妝非常重要！
我的2022最愛專櫃彩妝中
最愛的蜜粉就是植村秀無極限持妝輕蜜粉
我是發自內心的愛！
因為他的粉質真的超細！
拍在臉上毛孔瞬間隱形！
控油能力中上
不是我用過最控油
但用起來很舒服
我是混合偏乾肌
有時用到太控油的會太乾龜裂
但植村秀蜜粉剛剛好
控油又不會太乾

而且他的粉撲非常優秀
很軟很實用外
粉撲洗完又像全新的！
這點非常值得誇獎
因為有些粉撲洗完就爛了真的很令人苦惱
但植村秀粉撲真的非常耐用👍🏻
（我是真的愛用很久洗了好幾次粉撲才得到這個結論😆）

最近蜜粉又出了限量新色
我示範的是寶寶粉
上在臉上跟透明的妝感類似
只是會稍微再提亮一點點，然後變得比較有氣色🌷
不會真的全臉變粉色哦請放心
如果想要有天然淡淡好氣色，大家可以入手這色
而且限量色賣完就沒啦！

只能說植村秀這一系列都超好用
是混合偏乾肌的夏天本命🥰
有興趣快到植村秀去找到自己的底妝美顏配方！！

#修片美顏配方 #自動校色補光#無極限持妝輕蜜粉 
#史上最細磨皮蜜粉 #無極限超時輕粉底 #亞洲底妝專家 #植村秀"
6724,2023-06-25 10:20:00,25,[],"您的一日咖啡師查查已上線🤓
本來只是和表妹去喝杯咖啡
跟老闆聊天抱怨說我沖的艷夏花荔很難喝
結果老闆就叫我進來沖給他看🤣
雖然有待加強但還是比我自己沖的好喝多了😝"
2012,2023-06-23 14:30:30,25,[],🧡
5466,2023-06-22 12:54:49,40,"['亮亮瓶', 'innisfree全新品牌概念', 'thenewisle', 'innisfreetaiwan']","為了穿上這件逼人的洋裝
飲食控制+運動了一陣子
最後的成果真的令人感動
我套上去的時候還聽到「逼啊」的一聲
以為把衣服撐壞了差點嚇死
 
運動+飮控的同時
我也試用了幾週的INNISFREE 維他命C淨亮精華 #亮亮瓶
皮膚也肉眼可見地變好了！
 
現在只要到新光三越A11 就可以搶先體驗亮亮瓶
還有INNISFREE全新概念島嶼有多個互動區可以玩
除了生機勃勃、動靜皆宜的各個佈景不管怎麼拍都好看
還有免費韓式拍貼機即可拍！

如果你是皮膚比較敏感的人
可以到現場直接試試這瓶美白精華
因為一般來說維他命C擦在臉上容易刺激刺痛
但是這瓶非常溫和
效果卻看得到
用了以後除了膚色變亮
皮膚的細緻度也有提升⬆️
 
裡面的晶球膠囊包裹著有效美白成分
金球膠囊上臉時就會溶解並有效被肌膚吸收
用起來很溫和卻有感
想要美白的人可以試試這瓶！
 
6/21~7/3都可以到A11體驗INNISFREE自由之島
細節滿滿的各種互動區不只好拍又好玩
現場完成藏寶圖任務 還可獲得限量早C晚A保養3日體驗組 !
 
#INNISFREE全新品牌概念 #THENEWISLE #innisfreetaiwan"
7917,2023-06-21 13:02:07,48,"['查理愛書推薦', '從心開始']","最近的新聞讓人感到沮喪
但是別忘了這個世界還是有美好的一面
每次翻開達賴喇嘛的書
都會從中得到力量
真的非常神奇
會覺得心中充滿愛
而且會想把這些愛也分享給在乎的人💗

我不是藏傳佛教徒
但已經被他的文字救贖了好多次

這本書是繪本
大概20分鐘就能看完
但從中得到的力量卻是無限的♾️

#查理愛書推薦
#從心開始"
